# Residuals   
# Time        	Ux            	Uy            	p             
7.7592        	2.133284e-03	1.646473e-03	3.143211e-02
7.7596        	2.132999e-03	1.646789e-03	3.136702e-02
7.76          	2.132688e-03	1.647007e-03	3.135200e-02
7.7604        	2.132312e-03	1.647162e-03	3.160243e-02
7.7608        	2.131926e-03	1.647322e-03	3.131838e-02
7.7612        	2.131497e-03	1.647428e-03	3.116347e-02
7.7616        	2.131079e-03	1.647525e-03	3.110024e-02
7.762         	2.130644e-03	1.647619e-03	3.106002e-02
7.7624        	2.130287e-03	1.647726e-03	3.105250e-02
7.7628        	2.129975e-03	1.648026e-03	3.166492e-02
7.7632        	2.129686e-03	1.648383e-03	3.180916e-02
7.7636        	2.129511e-03	1.648740e-03	3.158509e-02
7.764         	2.129303e-03	1.649061e-03	3.162639e-02
7.7644        	2.129090e-03	1.649362e-03	3.174077e-02
7.7648        	2.128921e-03	1.649728e-03	3.181714e-02
7.7652        	2.128776e-03	1.649920e-03	3.213371e-02
7.7656        	2.128596e-03	1.650095e-03	3.235262e-02
7.766         	2.128475e-03	1.650479e-03	3.278717e-02
7.7664        	2.128403e-03	1.650854e-03	3.200467e-02
7.7668        	2.128308e-03	1.651219e-03	3.176250e-02
7.7672        	2.128226e-03	1.651629e-03	3.189535e-02
7.7676        	2.128106e-03	1.651997e-03	3.152041e-02
7.768         	2.127871e-03	1.652221e-03	3.131514e-02
7.7684        	2.127692e-03	1.652490e-03	3.089407e-02
7.7688        	2.127395e-03	1.652588e-03	3.056786e-02
7.7692        	2.127060e-03	1.652652e-03	3.006641e-02
7.7696        	2.126780e-03	1.652818e-03	3.017094e-02
7.77          	2.126588e-03	1.653070e-03	3.029755e-02
7.7704        	2.126374e-03	1.653340e-03	2.989204e-02
7.7708        	2.126149e-03	1.653643e-03	2.985090e-02
7.77118       	2.037406e-03	1.585078e-03	3.353111e-02
7.77157       	2.037125e-03	1.585442e-03	3.151114e-02
7.77195       	2.036806e-03	1.585680e-03	3.054571e-02
7.77233       	2.036599e-03	1.585844e-03	3.015818e-02
7.77272       	2.036383e-03	1.586069e-03	2.964512e-02
7.7731        	2.036205e-03	1.586253e-03	2.962020e-02
7.77348       	2.036107e-03	1.586379e-03	2.970790e-02
7.77387       	2.036018e-03	1.586531e-03	2.954093e-02
7.77425       	2.035897e-03	1.586693e-03	2.952000e-02
7.77463       	2.035763e-03	1.586776e-03	2.953276e-02
7.77502       	2.035593e-03	1.586862e-03	2.910338e-02
7.7754        	2.035370e-03	1.586884e-03	2.881309e-02
7.77578       	2.035161e-03	1.586970e-03	2.883947e-02
7.77617       	2.034929e-03	1.587049e-03	2.870696e-02
7.77655       	2.034831e-03	1.587156e-03	2.881969e-02
7.77693       	2.034752e-03	1.587345e-03	2.885938e-02
7.77732       	2.034639e-03	1.587592e-03	2.891392e-02
7.7777        	2.034558e-03	1.587985e-03	2.865871e-02
7.77808       	2.034462e-03	1.588379e-03	2.911865e-02
7.77847       	2.034410e-03	1.588741e-03	2.906305e-02
7.77885       	2.034303e-03	1.589015e-03	2.891059e-02
7.77923       	2.034219e-03	1.589337e-03	2.895298e-02
7.77962       	2.034107e-03	1.589612e-03	2.900534e-02
7.78          	2.033978e-03	1.589754e-03	2.894176e-02
7.7804        	2.122167e-03	1.658956e-03	3.183872e-02
7.7808        	2.122122e-03	1.659209e-03	3.065310e-02
7.7812        	2.122067e-03	1.659554e-03	3.064061e-02
7.7816        	2.121977e-03	1.659941e-03	3.012916e-02
7.782         	2.121751e-03	1.660056e-03	2.968973e-02
7.7824        	2.121591e-03	1.660274e-03	2.975692e-02
7.7828        	2.121458e-03	1.660429e-03	2.970835e-02
7.7832        	2.121388e-03	1.660484e-03	3.003829e-02
7.7836        	2.121350e-03	1.660624e-03	2.999153e-02
7.784         	2.121350e-03	1.660893e-03	2.984455e-02
7.7844        	2.121243e-03	1.661157e-03	2.988362e-02
7.7848        	2.121112e-03	1.661492e-03	3.001966e-02
7.7852        	2.120995e-03	1.661872e-03	2.995999e-02
7.7856        	2.120845e-03	1.662037e-03	2.989722e-02
7.786         	2.120764e-03	1.662171e-03	2.978455e-02
7.7864        	2.120609e-03	1.662331e-03	2.940701e-02
7.7868        	2.120373e-03	1.662518e-03	2.925875e-02
7.7872        	2.120201e-03	1.662651e-03	2.940334e-02
7.7876        	2.120019e-03	1.662781e-03	2.901797e-02
7.788         	2.119875e-03	1.662992e-03	2.966803e-02
7.7884        	2.119792e-03	1.663347e-03	2.899615e-02
7.7888        	2.119543e-03	1.663403e-03	2.899952e-02
7.7892        	2.119442e-03	1.663533e-03	2.922737e-02
7.7896        	2.119311e-03	1.663641e-03	2.960035e-02
7.79          	2.119190e-03	1.663769e-03	2.980468e-02
7.79042       	2.207290e-03	1.733170e-03	3.181062e-02
7.79083       	2.207281e-03	1.733354e-03	3.123773e-02
7.79125       	2.207265e-03	1.733528e-03	3.074190e-02
7.79167       	2.207266e-03	1.733841e-03	3.058652e-02
7.79208       	2.207269e-03	1.734266e-03	3.057824e-02
7.7925        	2.207281e-03	1.734700e-03	3.050171e-02
7.79292       	2.207307e-03	1.735027e-03	3.027646e-02
7.79333       	2.207244e-03	1.735333e-03	3.040463e-02
7.79375       	2.207086e-03	1.735561e-03	3.030117e-02
7.79417       	2.206924e-03	1.735722e-03	3.060247e-02
7.79458       	2.206754e-03	1.735781e-03	3.090649e-02
7.795         	2.206538e-03	1.735851e-03	3.091910e-02
7.79542       	2.206347e-03	1.735945e-03	3.111225e-02
7.79583       	2.206245e-03	1.736080e-03	3.081756e-02
7.79625       	2.206291e-03	1.736332e-03	3.082821e-02
7.79667       	2.206389e-03	1.736612e-03	3.089736e-02
7.79708       	2.206524e-03	1.736971e-03	3.082701e-02
7.7975        	2.206636e-03	1.737321e-03	3.065514e-02
7.79792       	2.206747e-03	1.737523e-03	3.049870e-02
7.79833       	2.206771e-03	1.737733e-03	3.024798e-02
7.79875       	2.206653e-03	1.737978e-03	3.003231e-02
7.79917       	2.206487e-03	1.738276e-03	3.011206e-02
7.79958       	2.206301e-03	1.738532e-03	2.963986e-02
7.8           	2.206123e-03	1.738587e-03	2.975950e-02
7.80043       	2.301773e-03	1.814164e-03	3.165630e-02
7.80087       	2.301736e-03	1.814168e-03	3.081394e-02
7.8013        	2.301612e-03	1.814093e-03	3.065486e-02
7.80174       	2.301424e-03	1.813947e-03	3.024133e-02
7.80217       	2.301289e-03	1.813857e-03	3.033121e-02
7.80261       	2.301240e-03	1.813896e-03	3.056771e-02
7.80304       	2.301234e-03	1.814033e-03	3.043325e-02
7.80348       	2.301306e-03	1.814260e-03	3.047952e-02
7.80391       	2.301369e-03	1.814473e-03	3.032420e-02
7.80435       	2.301439e-03	1.814724e-03	3.047059e-02
7.80478       	2.301482e-03	1.814854e-03	3.022577e-02
7.80522       	2.301437e-03	1.814987e-03	3.024155e-02
7.80565       	2.301372e-03	1.815154e-03	3.032110e-02
7.80609       	2.301283e-03	1.815330e-03	2.982055e-02
7.80652       	2.301179e-03	1.815405e-03	2.969459e-02
7.80696       	2.301185e-03	1.815452e-03	2.947230e-02
7.80739       	2.301163e-03	1.815412e-03	2.947855e-02
7.80783       	2.301064e-03	1.815296e-03	2.949638e-02
7.80826       	2.300881e-03	1.815121e-03	2.949066e-02
7.8087        	2.300818e-03	1.814994e-03	2.972784e-02
7.80913       	2.300721e-03	1.814828e-03	2.989704e-02
7.80957       	2.300660e-03	1.814677e-03	3.016977e-02
7.81          	2.300715e-03	1.814636e-03	2.995395e-02
7.81045       	2.405191e-03	1.896973e-03	3.203958e-02
7.81091       	2.405390e-03	1.896988e-03	3.107974e-02
7.81136       	2.405524e-03	1.896966e-03	3.098919e-02
7.81182       	2.405626e-03	1.896933e-03	3.090416e-02
7.81227       	2.405618e-03	1.896885e-03	3.081304e-02
7.8127        	2.272123e-03	1.791524e-03	3.464848e-02
7.81313       	2.272031e-03	1.791400e-03	3.203044e-02
7.81356       	2.272069e-03	1.791325e-03	3.083322e-02
7.81399       	2.272136e-03	1.791371e-03	2.952636e-02
7.81442       	2.272194e-03	1.791307e-03	2.934759e-02
7.81485       	2.272265e-03	1.791136e-03	2.888207e-02
7.81528       	2.272338e-03	1.791009e-03	2.888840e-02
7.81571       	2.272529e-03	1.790966e-03	2.892265e-02
7.81614       	2.272651e-03	1.790955e-03	2.883063e-02
7.81657       	2.272767e-03	1.790940e-03	2.928010e-02
7.81699       	2.272902e-03	1.790958e-03	2.942403e-02
7.81742       	2.273147e-03	1.791104e-03	2.936535e-02
7.81785       	2.273297e-03	1.791131e-03	2.912081e-02
7.81828       	2.273356e-03	1.791097e-03	2.943858e-02
7.81871       	2.273544e-03	1.791197e-03	2.938274e-02
7.81914       	2.273640e-03	1.791244e-03	2.918162e-02
7.81957       	2.273710e-03	1.791249e-03	2.890548e-02
7.82          	2.273826e-03	1.791102e-03	2.878743e-02
7.82043       	2.303180e-03	1.813794e-03	2.887245e-02
7.82087       	2.303525e-03	1.813711e-03	2.878110e-02
7.8213        	2.303864e-03	1.813557e-03	2.866944e-02
7.82174       	2.304107e-03	1.813251e-03	2.850823e-02
7.82217       	2.304232e-03	1.812868e-03	2.813164e-02
7.82261       	2.304410e-03	1.812611e-03	2.819861e-02
7.82304       	2.304517e-03	1.812500e-03	2.876259e-02
7.82348       	2.304641e-03	1.812404e-03	2.892497e-02
7.82391       	2.304784e-03	1.812471e-03	2.891698e-02
7.82435       	2.305046e-03	1.812835e-03	2.885450e-02
7.82478       	2.305195e-03	1.813070e-03	2.932138e-02
7.82522       	2.305299e-03	1.813194e-03	2.936917e-02
7.82565       	2.305526e-03	1.813331e-03	2.972555e-02
7.82609       	2.305785e-03	1.813431e-03	2.953153e-02
7.82652       	2.305978e-03	1.813510e-03	2.950052e-02
7.82696       	2.306142e-03	1.813363e-03	2.947112e-02
7.82739       	2.306376e-03	1.813201e-03	2.936211e-02
7.82783       	2.306756e-03	1.813189e-03	2.949342e-02
7.82826       	2.307120e-03	1.813133e-03	2.898709e-02
7.8287        	2.307492e-03	1.813060e-03	2.876203e-02
7.82913       	2.307832e-03	1.812972e-03	2.881995e-02
7.82957       	2.308100e-03	1.813010e-03	2.878430e-02
7.83          	2.308329e-03	1.813071e-03	2.922405e-02
7.83043       	2.308468e-03	1.813014e-03	2.902254e-02
7.83087       	2.308668e-03	1.813002e-03	2.953792e-02
7.8313        	2.308956e-03	1.813223e-03	2.921627e-02
7.83174       	2.309215e-03	1.813244e-03	2.957961e-02
7.83217       	2.309489e-03	1.813118e-03	2.940530e-02
7.83261       	2.309737e-03	1.813006e-03	2.976844e-02
7.83304       	2.309906e-03	1.812970e-03	2.944724e-02
7.83348       	2.310104e-03	1.812888e-03	2.954034e-02
7.83391       	2.310344e-03	1.812720e-03	2.961069e-02
7.83435       	2.310693e-03	1.812568e-03	2.966982e-02
7.83478       	2.311091e-03	1.812400e-03	2.941989e-02
7.83522       	2.311411e-03	1.812299e-03	2.931076e-02
7.83565       	2.311719e-03	1.812231e-03	2.905852e-02
7.83609       	2.312058e-03	1.812251e-03	2.905552e-02
7.83652       	2.312397e-03	1.812332e-03	2.892553e-02
7.83696       	2.312772e-03	1.812491e-03	2.912739e-02
7.83739       	2.313130e-03	1.812586e-03	2.957240e-02
7.83783       	2.313457e-03	1.812640e-03	2.965047e-02
7.83826       	2.313798e-03	1.812734e-03	2.963243e-02
7.8387        	2.314147e-03	1.812660e-03	2.965386e-02
7.83913       	2.314411e-03	1.812419e-03	2.973930e-02
7.83957       	2.314633e-03	1.812253e-03	2.947201e-02
7.84          	2.314830e-03	1.812306e-03	2.978751e-02
7.84043       	2.315023e-03	1.812250e-03	2.969680e-02
7.84087       	2.315346e-03	1.812226e-03	2.992771e-02
7.8413        	2.315710e-03	1.812165e-03	2.960509e-02
7.84174       	2.316157e-03	1.812151e-03	2.962570e-02
7.84217       	2.316561e-03	1.812235e-03	3.015836e-02
7.84261       	2.316876e-03	1.812259e-03	2.965430e-02
7.84304       	2.317122e-03	1.812117e-03	2.958279e-02
7.84348       	2.317495e-03	1.811937e-03	2.975377e-02
7.84391       	2.317840e-03	1.811794e-03	2.975912e-02
7.84435       	2.318099e-03	1.811736e-03	2.998366e-02
7.84478       	2.318316e-03	1.811703e-03	2.992582e-02
7.84522       	2.318481e-03	1.811820e-03	3.007656e-02
7.84565       	2.318642e-03	1.811804e-03	2.997919e-02
7.84609       	2.318827e-03	1.811709e-03	2.999284e-02
7.84652       	2.319007e-03	1.811623e-03	3.008526e-02
7.84696       	2.319245e-03	1.811681e-03	2.979440e-02
7.84739       	2.319563e-03	1.811680e-03	2.981331e-02
7.84783       	2.319880e-03	1.811547e-03	2.944351e-02
7.84826       	2.320300e-03	1.811415e-03	2.927884e-02
7.8487        	2.320696e-03	1.811342e-03	2.918935e-02
7.84913       	2.321096e-03	1.811391e-03	2.942406e-02
7.84957       	2.321481e-03	1.811555e-03	2.906053e-02
7.85          	2.321922e-03	1.811708e-03	2.909454e-02
7.85045       	2.427793e-03	1.894025e-03	3.158033e-02
7.85089       	2.317979e-03	1.807941e-03	3.031335e-02
7.85132       	2.318163e-03	1.807789e-03	2.994410e-02
7.85176       	2.318274e-03	1.807647e-03	3.004092e-02
7.85219       	2.318540e-03	1.807633e-03	3.024393e-02
7.85262       	2.318813e-03	1.807580e-03	3.018637e-02
7.85306       	2.319154e-03	1.807590e-03	3.028810e-02
7.85349       	2.319413e-03	1.807539e-03	3.007448e-02
7.85393       	2.319667e-03	1.807492e-03	2.985911e-02
7.85436       	2.320026e-03	1.807411e-03	2.986227e-02
7.85479       	2.320235e-03	1.807226e-03	2.931130e-02
7.85523       	2.320520e-03	1.806914e-03	2.893349e-02
7.85566       	2.320886e-03	1.806744e-03	2.886528e-02
7.8561        	2.321271e-03	1.806694e-03	2.889373e-02
7.85653       	2.321611e-03	1.806656e-03	2.877895e-02
7.85696       	2.321961e-03	1.806614e-03	2.874477e-02
7.8574        	2.322287e-03	1.806545e-03	2.863526e-02
7.85783       	2.322585e-03	1.806407e-03	2.898423e-02
7.85826       	2.322903e-03	1.806329e-03	2.870050e-02
7.8587        	2.323167e-03	1.806238e-03	2.906226e-02
7.85913       	2.323321e-03	1.806187e-03	2.903288e-02
7.85957       	2.323511e-03	1.806097e-03	2.914561e-02
7.86          	2.323730e-03	1.806051e-03	2.894601e-02
7.86043       	2.328833e-03	1.809805e-03	2.936182e-02
7.86087       	2.329027e-03	1.809631e-03	2.943142e-02
7.8613        	2.329233e-03	1.809478e-03	2.920897e-02
7.86174       	2.329429e-03	1.809241e-03	2.925359e-02
7.86217       	2.329673e-03	1.808918e-03	2.911441e-02
7.86261       	2.329860e-03	1.808634e-03	2.876696e-02
7.86304       	2.329970e-03	1.808371e-03	2.872711e-02
7.86348       	2.330136e-03	1.808208e-03	2.877260e-02
7.86391       	2.330399e-03	1.808182e-03	2.858783e-02
7.86435       	2.330561e-03	1.807967e-03	2.897388e-02
7.86478       	2.330801e-03	1.807734e-03	2.902908e-02
7.86522       	2.331086e-03	1.807603e-03	2.887536e-02
7.86565       	2.331245e-03	1.807455e-03	2.947325e-02
7.86609       	2.331396e-03	1.807367e-03	2.958855e-02
7.86652       	2.331606e-03	1.807226e-03	2.972104e-02
7.86696       	2.331787e-03	1.807022e-03	2.996450e-02
7.86739       	2.332138e-03	1.806952e-03	3.029579e-02
7.86783       	2.332497e-03	1.806995e-03	3.019723e-02
7.86826       	2.332705e-03	1.807002e-03	3.001151e-02
7.8687        	2.332931e-03	1.806932e-03	3.019976e-02
7.86913       	2.333114e-03	1.806679e-03	3.023644e-02
7.86957       	2.333299e-03	1.806546e-03	2.984439e-02
7.87          	2.333557e-03	1.806487e-03	2.980331e-02
7.87043       	2.333902e-03	1.806564e-03	3.002601e-02
7.87087       	2.334173e-03	1.806544e-03	2.956356e-02
7.8713        	2.334374e-03	1.806331e-03	2.936452e-02
7.87174       	2.334572e-03	1.806078e-03	2.949405e-02
7.87217       	2.334881e-03	1.805837e-03	2.947540e-02
7.87261       	2.335179e-03	1.805646e-03	2.974687e-02
7.87304       	2.335484e-03	1.805504e-03	2.992919e-02
7.87348       	2.335768e-03	1.805404e-03	3.019449e-02
7.87391       	2.336139e-03	1.805355e-03	2.983910e-02
7.87435       	2.336361e-03	1.805189e-03	2.970823e-02
7.87478       	2.336524e-03	1.804992e-03	2.989273e-02
7.87522       	2.336696e-03	1.805017e-03	2.988129e-02
7.87565       	2.336841e-03	1.804865e-03	2.990996e-02
7.87609       	2.337043e-03	1.804719e-03	2.998258e-02
7.87652       	2.337193e-03	1.804604e-03	3.031190e-02
7.87696       	2.337325e-03	1.804669e-03	3.002844e-02
7.87739       	2.337457e-03	1.804612e-03	2.964421e-02
7.87783       	2.337643e-03	1.804466e-03	2.943527e-02
7.87826       	2.337884e-03	1.804279e-03	2.910543e-02
7.8787        	2.338118e-03	1.804051e-03	2.956086e-02
7.87913       	2.338368e-03	1.803789e-03	2.942365e-02
7.87957       	2.338627e-03	1.803592e-03	2.967459e-02
7.88          	2.338799e-03	1.803359e-03	3.006945e-02
7.88042       	2.241641e-03	1.728202e-03	3.263491e-02
7.88083       	2.241743e-03	1.728158e-03	3.105527e-02
7.88125       	2.241879e-03	1.728129e-03	3.030492e-02
7.88167       	2.242119e-03	1.728028e-03	2.959589e-02
7.88208       	2.242382e-03	1.727899e-03	2.923805e-02
7.8825        	2.242662e-03	1.727925e-03	2.900086e-02
7.88292       	2.242909e-03	1.727858e-03	2.898385e-02
7.88333       	2.243176e-03	1.727809e-03	2.887031e-02
7.88375       	2.243430e-03	1.727679e-03	2.868512e-02
7.88417       	2.243654e-03	1.727615e-03	2.891542e-02
7.88458       	2.243873e-03	1.727571e-03	2.893648e-02
7.885         	2.244053e-03	1.727441e-03	2.868685e-02
7.88542       	2.244214e-03	1.727225e-03	2.853505e-02
7.88583       	2.244416e-03	1.727022e-03	2.877820e-02
7.88625       	2.244551e-03	1.726771e-03	2.893777e-02
7.88667       	2.244723e-03	1.726543e-03	2.915878e-02
7.88708       	2.244876e-03	1.726397e-03	2.934196e-02
7.8875        	2.245059e-03	1.726313e-03	2.913781e-02
7.88792       	2.245235e-03	1.726031e-03	2.989288e-02
7.88833       	2.245362e-03	1.725816e-03	3.004111e-02
7.88875       	2.245576e-03	1.725636e-03	2.992533e-02
7.88917       	2.245914e-03	1.725532e-03	3.007653e-02
7.88958       	2.246195e-03	1.725381e-03	2.928907e-02
7.89          	2.246401e-03	1.725205e-03	2.916691e-02
7.89042       	2.246566e-03	1.725006e-03	2.906777e-02
7.89083       	2.246827e-03	1.724827e-03	2.890583e-02
7.89125       	2.247190e-03	1.724741e-03	2.914133e-02
7.89167       	2.247543e-03	1.724764e-03	2.916444e-02
7.89208       	2.247815e-03	1.724837e-03	2.898336e-02
7.8925        	2.248092e-03	1.724779e-03	2.883684e-02
7.89292       	2.248337e-03	1.724661e-03	2.934562e-02
7.89333       	2.248555e-03	1.724524e-03	2.917200e-02
7.89375       	2.248773e-03	1.724337e-03	2.908535e-02
7.89417       	2.249093e-03	1.724306e-03	2.978943e-02
7.89458       	2.249326e-03	1.724205e-03	2.923976e-02
7.895         	2.249543e-03	1.723999e-03	2.934180e-02
7.89542       	2.249765e-03	1.723815e-03	2.954363e-02
7.89583       	2.250075e-03	1.723592e-03	2.984632e-02
7.89625       	2.250432e-03	1.723431e-03	3.006797e-02
7.89667       	2.250812e-03	1.723463e-03	2.977736e-02
7.89708       	2.251137e-03	1.723288e-03	2.949528e-02
7.89745       	1.970350e-03	1.507974e-03	4.657105e-02
7.89781       	1.970439e-03	1.508060e-03	3.854239e-02
7.89818       	1.970643e-03	1.508227e-03	3.322487e-02
7.89854       	1.970974e-03	1.508486e-03	3.031284e-02
7.89891       	1.971272e-03	1.508736e-03	2.845288e-02
7.89927       	1.971527e-03	1.508882e-03	2.757853e-02
7.89964       	1.971739e-03	1.508899e-03	2.704529e-02
7.9           	1.972035e-03	1.508826e-03	2.703068e-02
7.9004        	2.163710e-03	1.655078e-03	3.672905e-02
7.9008        	2.164057e-03	1.654710e-03	3.353530e-02
7.9012        	2.164392e-03	1.654374e-03	3.184150e-02
7.9016        	2.164675e-03	1.654241e-03	3.063184e-02
7.902         	2.164875e-03	1.654057e-03	3.080954e-02
7.9024        	2.165038e-03	1.653857e-03	3.081802e-02
7.9028        	2.165070e-03	1.653574e-03	3.103522e-02
7.9032        	2.165252e-03	1.653375e-03	3.092241e-02
7.9036        	2.165438e-03	1.653230e-03	3.100373e-02
7.904         	2.165681e-03	1.653147e-03	3.087701e-02
7.9044        	2.165868e-03	1.652762e-03	3.080082e-02
7.9048        	2.166124e-03	1.652524e-03	3.017399e-02
7.9052        	2.166360e-03	1.652358e-03	3.022806e-02
7.9056        	2.166616e-03	1.652250e-03	3.019439e-02
7.906         	2.166866e-03	1.652219e-03	3.021414e-02
7.9064        	2.167198e-03	1.652308e-03	3.002993e-02
7.9068        	2.167539e-03	1.652350e-03	2.969402e-02
7.9072        	2.167805e-03	1.652403e-03	2.952684e-02
7.9076        	2.168035e-03	1.652408e-03	2.959706e-02
7.908         	2.168255e-03	1.652274e-03	2.984072e-02
7.9084        	2.168413e-03	1.652006e-03	2.963675e-02
7.9088        	2.168547e-03	1.651762e-03	2.963558e-02
7.9092        	2.168718e-03	1.651667e-03	2.950295e-02
7.9096        	2.169035e-03	1.651663e-03	2.949374e-02
7.91          	2.169286e-03	1.651575e-03	2.976870e-02
7.9104        	2.169529e-03	1.651581e-03	2.979397e-02
7.9108        	2.169850e-03	1.651619e-03	3.007828e-02
7.9112        	2.170245e-03	1.651659e-03	3.025908e-02
7.9116        	2.170630e-03	1.651521e-03	3.044246e-02
7.912         	2.170897e-03	1.651236e-03	3.065096e-02
7.9124        	2.171259e-03	1.651172e-03	3.013279e-02
7.9128        	2.171599e-03	1.651200e-03	3.036089e-02
7.9132        	2.171922e-03	1.651206e-03	2.988539e-02
7.9136        	2.172242e-03	1.651206e-03	2.988362e-02
